lr,batch_size,num_layers,hidden_size,test_loss
0.0001,256,5,400,0.022571247071027756
0.0001,256,5,500,0.022278131917119026
0.0001,256,5,600,0.022426752373576164
0.0001,256,5,700,0.021855778992176056
0.0001,256,5,800,0.021967170760035515
0.0001,256,6,400,0.022220341488718987
0.0001,256,6,500,0.02244218811392784
0.0001,256,6,600,0.021746180951595306
0.0001,256,6,700,0.02228248305618763
0.0001,256,6,800,0.0220623966306448
0.0001,256,7,400,0.02261211723089218
0.0001,256,7,500,0.022637106478214264
0.0001,256,7,600,0.022642185911536217
0.0001,256,7,700,0.02236649952828884
0.0001,256,7,800,0.021863650530576706
0.00017782794100389227,64,3,400,0.022193875163793564
0.00017782794100389227,64,3,500,0.022391298785805702
0.00017782794100389227,64,3,600,0.02243265137076378
0.00017782794100389227,64,3,700,0.02255276031792164
0.00017782794100389227,64,3,800,0.02224651910364628
0.00017782794100389227,64,4,400,0.022693069651722908
0.00017782794100389227,64,4,500,0.022511905059218407
0.00017782794100389227,64,4,600,0.02240888960659504
0.00017782794100389227,64,4,700,0.021975308656692505
0.00017782794100389227,64,4,800,0.02224830724298954
0.00017782794100389227,64,5,400,0.02247595228254795
0.00017782794100389227,64,5,500,0.0223887600004673
0.00017782794100389227,64,5,600,0.022544339299201965
0.00017782794100389227,64,5,700,0.02209429442882538
0.00017782794100389227,64,5,800,0.022467700764536858
0.00017782794100389227,64,6,400,0.023060742765665054
0.00017782794100389227,64,6,500,0.022658690810203552
0.00017782794100389227,64,6,600,0.022899780422449112
0.00017782794100389227,64,6,700,0.022149810567498207
0.00017782794100389227,64,6,800,0.022657962515950203
0.00017782794100389227,64,7,400,0.02259194478392601
0.00017782794100389227,64,7,500,0.022839603945612907
0.00017782794100389227,64,7,600,0.022393448278307915
0.00017782794100389227,64,7,700,0.022707710042595863
0.00017782794100389227,64,7,800,0.021841412410140038
0.00017782794100389227,128,3,400,0.022163962945342064
0.00017782794100389227,128,3,500,0.022226300090551376
0.00017782794100389227,128,3,600,0.02208280749619007
0.00017782794100389227,128,3,700,0.021992143243551254
0.00017782794100389227,128,3,800,0.022294387221336365
0.00017782794100389227,128,4,400,0.022590041160583496
0.00017782794100389227,128,4,500,0.022484172135591507
0.00017782794100389227,128,4,600,0.022019196301698685
0.00017782794100389227,128,4,700,0.02233114279806614
0.00017782794100389227,128,4,800,0.022631650790572166
0.00017782794100389227,128,5,400,0.022468915209174156
0.00017782794100389227,128,5,500,0.022541677579283714
0.00017782794100389227,128,5,600,0.022428402677178383
0.00017782794100389227,128,5,700,0.022238977253437042
0.00017782794100389227,128,5,800,0.022388331592082977
0.00017782794100389227,128,6,400,0.022687101736664772
0.00017782794100389227,128,6,500,0.022457586601376534
0.00017782794100389227,128,6,600,0.02246418595314026
0.00017782794100389227,128,6,700,0.022427111864089966
0.00017782794100389227,128,6,800,0.02236967347562313
0.00017782794100389227,128,7,400,0.023159848526120186
0.00017782794100389227,128,7,500,0.022470714524388313
0.00017782794100389227,128,7,600,0.022446803748607635
0.00017782794100389227,128,7,700,0.022828057408332825
0.00017782794100389227,128,7,800,0.0223002340644598
0.00017782794100389227,256,3,400,0.022466463968157768
0.00017782794100389227,256,3,500,0.022149158641695976
0.00017782794100389227,256,3,600,0.022088035941123962
0.00017782794100389227,256,3,700,0.022156093269586563
0.00017782794100389227,256,3,800,0.022035475820302963
0.00017782794100389227,256,4,400,0.022466983646154404
0.00017782794100389227,256,4,500,0.02245332859456539
0.00017782794100389227,256,4,600,0.022146305069327354
0.00017782794100389227,256,4,700,0.02165226638317108
0.00017782794100389227,256,4,800,0.022446470335125923
0.00017782794100389227,256,5,400,0.022502778097987175
0.00017782794100389227,256,5,500,0.02218087576329708
0.00017782794100389227,256,5,600,0.0221434086561203
0.00017782794100389227,256,5,700,0.022400157526135445
0.00017782794100389227,256,5,800,0.02244936116039753
0.00017782794100389227,256,6,400,0.02269141562283039
0.00017782794100389227,256,6,500,0.02254832722246647
0.00017782794100389227,256,6,600,0.022844290360808372
0.00017782794100389227,256,6,700,0.022304007783532143
0.00017782794100389227,256,6,800,0.021998390555381775
0.00017782794100389227,256,7,400,0.022261807695031166
0.00017782794100389227,256,7,500,0.022374119609594345
0.00017782794100389227,256,7,600,0.02237672545015812
0.00017782794100389227,256,7,700,0.022075066342949867
0.00017782794100389227,256,7,800,0.022139180451631546
0.00031622776601683794,64,3,400,0.02241659164428711
0.00031622776601683794,64,3,500,0.0224580317735672
0.00031622776601683794,64,3,600,0.02225997857749462
0.00031622776601683794,64,3,700,0.02229522541165352
0.00031622776601683794,64,3,800,0.022570373490452766
0.00031622776601683794,64,4,400,0.02240986004471779
0.00031622776601683794,64,4,500,0.022332310676574707
0.00031622776601683794,64,4,600,0.02213677391409874
0.00031622776601683794,64,4,700,0.02249324508011341
0.00031622776601683794,64,4,800,0.02193261682987213
0.00031622776601683794,64,5,400,0.023116696625947952
0.00031622776601683794,64,5,500,0.022350715473294258
0.00031622776601683794,64,5,600,0.022184673696756363
0.00031622776601683794,64,5,700,0.02207144908607006
0.00031622776601683794,64,5,800,0.022249238565564156
0.00031622776601683794,64,6,400,0.02281283028423786
0.00031622776601683794,64,6,500,0.022227318957448006
0.00031622776601683794,64,6,600,0.02236163429915905
0.00031622776601683794,64,6,700,0.022000091150403023
0.00031622776601683794,64,6,800,0.022797347977757454
0.00031622776601683794,64,7,400,0.022511620074510574
0.00031622776601683794,64,7,500,0.02214600145816803
0.00031622776601683794,64,7,600,0.023294083774089813
0.00031622776601683794,64,7,700,0.022149965167045593
0.00031622776601683794,64,7,800,0.02241429314017296
0.00031622776601683794,128,3,400,0.0225814338773489
0.00031622776601683794,128,3,500,0.02234978787600994
0.00031622776601683794,128,3,600,0.022307531908154488
0.00031622776601683794,128,3,700,0.022190628573298454
0.00031622776601683794,128,3,800,0.022184083238244057
0.00031622776601683794,128,4,400,0.022171299904584885
0.00031622776601683794,128,4,500,0.02223089523613453
0.00031622776601683794,128,4,600,0.022417187690734863
0.00031622776601683794,128,4,700,0.02261461690068245
0.00031622776601683794,128,4,800,0.022383717820048332
0.00031622776601683794,128,5,400,0.022818349301815033
0.00031622776601683794,128,5,500,0.022129779681563377
0.00031622776601683794,128,5,600,0.022410539910197258
0.00031622776601683794,128,5,700,0.021977901458740234
0.00031622776601683794,128,5,800,0.02233906090259552
0.00031622776601683794,128,6,400,0.02282026596367359
0.00031622776601683794,128,6,500,0.022311657667160034
0.00031622776601683794,128,6,600,0.021831568330526352
0.00031622776601683794,128,6,700,0.022045226767659187
0.00031622776601683794,128,6,800,0.022016583010554314
0.00031622776601683794,128,7,400,0.02263711579144001
0.00031622776601683794,128,7,500,0.02214318886399269
0.00031622776601683794,128,7,600,0.022540995851159096
0.00031622776601683794,128,7,700,0.022893594577908516
0.00031622776601683794,128,7,800,0.0220517348498106
0.00031622776601683794,256,3,400,0.02236039936542511
0.00031622776601683794,256,3,500,0.022764088585972786
0.00031622776601683794,256,3,600,0.022244539111852646
0.00031622776601683794,256,3,700,0.02251390554010868
0.00031622776601683794,256,3,800,0.02235518768429756
0.00031622776601683794,256,4,400,0.022015873342752457
0.00031622776601683794,256,4,500,0.022342879325151443
0.00031622776601683794,256,4,600,0.022641589865088463
0.00031622776601683794,256,4,700,0.022114945575594902
0.00031622776601683794,256,4,800,0.022411953657865524
0.00031622776601683794,256,5,400,0.022370468825101852
0.00031622776601683794,256,5,500,0.022033829241991043
0.00031622776601683794,256,5,600,0.022383930161595345
0.00031622776601683794,256,5,700,0.02232266776263714
0.00031622776601683794,256,5,800,0.022534077987074852
0.00031622776601683794,256,6,400,0.022281354293227196
0.00031622776601683794,256,6,500,0.022582216188311577
0.00031622776601683794,256,6,600,0.02180035226047039
0.00031622776601683794,256,6,700,0.022376345470547676
0.00031622776601683794,256,6,800,0.022057317197322845
0.00031622776601683794,256,7,400,0.022597288712859154
0.00031622776601683794,256,7,500,0.022177595645189285
0.00031622776601683794,256,7,600,0.022699441760778427
0.00031622776601683794,256,7,700,0.022909337654709816
0.00031622776601683794,256,7,800,0.02199621871113777
0.0005623413251903491,64,3,400,0.022777147591114044
0.0005623413251903491,64,3,500,0.022502722218632698
0.0005623413251903491,64,3,600,0.022901488468050957
0.0005623413251903491,64,3,700,0.022784890606999397
0.0005623413251903491,64,3,800,0.022707100957632065
0.0005623413251903491,64,4,400,0.02297755889594555
0.0005623413251903491,64,4,500,0.022824229672551155
0.0005623413251903491,64,4,600,0.022622235119342804
0.0005623413251903491,64,4,700,0.022961653769016266
0.0005623413251903491,64,4,800,0.02304019033908844
0.0005623413251903491,64,5,400,0.02337408810853958
0.0005623413251903491,64,5,500,0.02233297750353813
0.0005623413251903491,64,5,600,0.02240927144885063
0.0005623413251903491,64,5,700,0.022204527631402016
0.0005623413251903491,64,5,800,0.022253355011343956
0.0005623413251903491,64,6,400,0.022779172286391258
0.0005623413251903491,64,6,500,0.02288060635328293
0.0005623413251903491,64,6,600,0.02221635915338993
0.0005623413251903491,64,6,700,0.02287370152771473
0.0005623413251903491,64,6,800,0.02251126989722252
0.0005623413251903491,64,7,400,0.022488310933113098
0.0005623413251903491,64,7,500,0.022088099271059036
0.0005623413251903491,64,7,600,0.02355210855603218
0.0005623413251903491,64,7,700,0.022564401850104332
0.0005623413251903491,64,7,800,0.02229849062860012
0.0005623413251903491,128,3,400,0.02266535721719265
0.0005623413251903491,128,3,500,0.022725936025381088
0.0005623413251903491,128,3,600,0.02249556966125965
0.0005623413251903491,128,3,700,0.022635003551840782
0.0005623413251903491,128,3,800,0.022731520235538483
0.0005623413251903491,128,4,400,0.022857557982206345
0.0005623413251903491,128,4,500,0.022425269708037376
0.0005623413251903491,128,4,600,0.023068008944392204
0.0005623413251903491,128,4,700,0.022519223392009735
0.0005623413251903491,128,4,800,0.021919995546340942
0.0005623413251903491,128,5,400,0.02276051975786686
0.0005623413251903491,128,5,500,0.02275838889181614
0.0005623413251903491,128,5,600,0.022792313247919083
0.0005623413251903491,128,5,700,0.022434424608945847
0.0005623413251903491,128,5,800,0.02237522415816784
0.0005623413251903491,128,6,400,0.02269505150616169
0.0005623413251903491,128,6,500,0.02339242771267891
0.0005623413251903491,128,6,600,0.022173194214701653
0.0005623413251903491,128,6,700,0.02272915653884411
0.0005623413251903491,128,6,800,0.021872950717806816
0.0005623413251903491,128,7,400,0.023750407621264458
0.0005623413251903491,128,7,500,0.021900206804275513
0.0005623413251903491,128,7,600,0.022752953693270683
0.0005623413251903491,128,7,700,0.022629687562584877
0.0005623413251903491,128,7,800,0.022706912830471992
0.0005623413251903491,256,3,400,0.022380536422133446
0.0005623413251903491,256,3,500,0.022287463769316673
0.0005623413251903491,256,3,600,0.022113561630249023
0.0005623413251903491,256,3,700,0.0223567932844162
0.0005623413251903491,256,3,800,0.022421985864639282
0.0005623413251903491,256,4,400,0.022313155233860016
0.0005623413251903491,256,4,500,0.022536708042025566
0.0005623413251903491,256,4,600,0.02265811711549759
0.0005623413251903491,256,4,700,0.02220957539975643
0.0005623413251903491,256,4,800,0.02258727140724659
0.0005623413251903491,256,5,400,0.02199258655309677
0.0005623413251903491,256,5,500,0.02202046848833561
0.0005623413251903491,256,5,600,0.02225548028945923
0.0005623413251903491,256,5,700,0.021928776055574417
0.0005623413251903491,256,5,800,0.02204492874443531
0.0005623413251903491,256,6,400,0.022131767123937607
0.0005623413251903491,256,6,500,0.02238602750003338
0.0005623413251903491,256,6,600,0.022056497633457184
0.0005623413251903491,256,6,700,0.023002099245786667
0.0005623413251903491,256,6,800,0.02211044356226921
0.0005623413251903491,256,7,400,0.023191433399915695
0.0005623413251903491,256,7,500,0.02281409315764904
0.0005623413251903491,256,7,600,0.022686969488859177
0.0005623413251903491,256,7,700,0.02177780121564865
0.0005623413251903491,256,7,800,0.021859847009181976
0.001,64,3,400,0.023040620610117912
0.001,64,3,500,0.02201901562511921
0.001,64,3,600,0.023659449070692062
0.001,64,3,700,0.022958829998970032
0.001,64,3,800,0.023285051807761192
0.001,64,4,400,0.023098696023225784
0.001,64,4,500,0.02278146706521511
0.001,64,4,600,0.023356422781944275
0.001,64,4,700,0.022385254502296448
0.001,64,4,800,0.022837882861495018
0.001,64,5,400,0.023345068097114563
0.001,64,5,500,0.02249736711382866
0.001,64,5,600,0.02252081222832203
0.001,64,5,700,0.022815432399511337
0.001,64,5,800,0.022712502628564835
0.001,64,6,400,0.022768475115299225
0.001,64,6,500,0.022966891527175903
0.001,64,6,600,0.02256024070084095
0.001,64,6,700,0.02192474529147148
0.001,64,6,800,0.022500591352581978
0.001,64,7,400,0.022419225424528122
0.001,64,7,500,0.02309398353099823
0.001,64,7,600,0.022649098187685013
0.001,64,7,700,0.02275059185922146
0.001,64,7,800,0.022773291915655136
0.001,128,3,400,0.02260826900601387
0.001,128,3,500,0.022918548434972763
0.001,128,3,600,0.023246845230460167
0.001,128,3,700,0.023100268095731735
0.001,128,3,800,0.02310379408299923
0.001,128,4,400,0.022887617349624634
0.001,128,4,500,0.022687988355755806
0.001,128,4,600,0.022530818358063698
0.001,128,4,700,0.022790323942899704
0.001,128,4,800,0.022538702934980392
0.001,128,5,400,0.022942213341593742
0.001,128,5,500,0.02231881581246853
0.001,128,5,600,0.022253554314374924
0.001,128,5,700,0.022209027782082558
0.001,128,5,800,0.022158954292535782
0.001,128,6,400,0.02271934412419796
0.001,128,6,500,0.023201780393719673
0.001,128,6,600,0.021926619112491608
0.001,128,6,700,0.022045882418751717
0.001,128,6,800,0.022827547043561935
0.001,128,7,400,0.02220950834453106
0.001,128,7,500,0.022201266139745712
0.001,128,7,600,0.022726327180862427
0.001,128,7,700,0.022895632311701775
0.001,128,7,800,0.02201554924249649
0.001,256,3,400,0.022625373676419258
0.001,256,3,500,0.022831618785858154
0.001,256,3,600,0.022963691502809525
0.001,256,3,700,0.02249659039080143
0.001,256,3,800,0.022465083748102188
0.001,256,4,400,0.022404706105589867
0.001,256,4,500,0.023054609075188637
0.001,256,4,600,0.02261103317141533
0.001,256,4,700,0.022984318435192108
0.001,256,4,800,0.022374344989657402
0.001,256,5,400,0.022439857944846153
0.001,256,5,500,0.022603066638112068
0.001,256,5,600,0.022804681211709976
0.001,256,5,700,0.02216327004134655
0.001,256,5,800,0.022379234433174133
0.001,256,6,400,0.022620564326643944
0.001,256,6,500,0.022473599761724472
0.001,256,6,600,0.022534063085913658
0.001,256,6,700,0.0231037400662899
0.001,256,6,800,0.02221781015396118
0.001,256,7,400,0.022643592208623886
0.001,256,7,500,0.022237256169319153
0.001,256,7,600,0.023006532341241837
0.001,256,7,700,0.023008637130260468
0.001,256,7,800,0.023540660738945007
