Date,Player 1,Player 2,Winner,Player 1 Thinking Time,Player 2 Thinking Time,Total Moves2024-01-04 00:58,./engine1.exe,./engine2.exe,./engine2.exe,0.020128999999999998,0.028009,691
2024-01-04 00:58,./engine1.exe,./engine2.exe,./engine2.exe,0.016132,0.024773000000000003,691
2024-01-04 00:58,./engine1.exe,./engine2.exe,./engine2.exe,0.027815999999999997,0.012823000000000001,691
2024-01-04 00:58,./engine1.exe,./engine2.exe,./engine2.exe,0.027251,0.021424,691
2024-01-04 00:58,./engine1.exe,./engine2.exe,./engine2.exe,0.018587,0.027553999999999995,691
2024-01-04 00:58,./engine1.exe,./engine2.exe,./engine2.exe,0.022536,0.024147000000000002,691
2024-01-04 00:58,./engine1.exe,./engine2.exe,./engine2.exe,0.025084,0.020862000000000006,691
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.007543,0.004864,62
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.005532,0.018947,62
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.009375999999999999,0.004453,62
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.008111,0.005093,62
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.006636,0.012190000000000001,62
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.011239,0.002999,62
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.004476,0.010958,62
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.006255999999999999,0.012111,62
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.009241,0.007686,62
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.007848,0.010294000000000001,62
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.005329,0.010068,62
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine2.exe,0.017830999999999996,0.010062999999999999,123
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine2.exe,0.015453,0.018789999999999998,123
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine2.exe,0.014818000000000001,0.016425,123
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine2.exe,0.010126,0.016156000000000004,123
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine2.exe,0.032022,0.0028209999999999997,123
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine2.exe,0.020870999999999997,0.021054999999999997,123
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine2.exe,0.011042,0.015546,123
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine2.exe,0.024509,0.008722,123
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine2.exe,0.021795,0.010713,123
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine2.exe,0.011395999999999998,0.007687,79
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine2.exe,0.008151,0.009675,79
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine2.exe,0.010634999999999999,0.009510999999999999,79
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine2.exe,0.015781,0.004655,79
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine2.exe,0.008518,0.013490000000000002,79
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine2.exe,0.016778,0.015261,79
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine2.exe,0.0066809999999999994,0.013427000000000001,79
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine2.exe,0.012169999999999999,0.006788999999999999,79
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine2.exe,0.011213,0.008676,79
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine2.exe,0.006483,0.012405,79
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine2.exe,0.011692000000000001,0.007419,79
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.020621999999999998,0.017529,142
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.016340000000000004,0.029429000000000004,142
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.015942,0.019565,142
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.009467000000000001,0.019138999999999996,142
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.013385999999999999,0.017771,142
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.021263999999999998,0.014657,142
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.018996999999999997,0.017404,142
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.020403,0.019261,142
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.02772,0.014060000000000005,142
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.010631999999999999,0.019160000000000003,100
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.020105999999999995,0.010046000000000001,100
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.010062999999999999,0.011734,100
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.012822999999999998,0.011104000000000001,100
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.014390000000000002,0.009187000000000002,100
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.014771,0.009608,100
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.009435000000000002,0.015567999999999999,100
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.014308000000000003,0.009708999999999999,100
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.015305000000000003,0.009278,100
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.014523999999999999,0.01227,100
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.010990999999999999,0.008912,74
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.017223000000000002,0.008662,74
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.008872999999999999,0.007504,74
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.010115999999999998,0.015022,74
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.011468000000000002,0.012993999999999999,74
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.0070030000000000005,0.018940000000000002,74
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.007737000000000001,0.010144,74
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.010284,0.014590999999999998,74
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.010987000000000002,0.0070869999999999995,74
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine1.exe,0.007708,0.009356,74
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine2.exe,0.008317,0.0037550000000000005,53
2024-01-04 00:59,./engine1.exe,./engine2.exe,./engine2.exe,0.008799,0.00332,53
