Date,First,Second,Winner,Player 1 Thinking Time," ""Player 2 Thinking Time"""," ""Total Moves""",Unnamed: 7
2024-01-10 01:11:36,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.7540009999999999,0.423018,116,
2024-01-10 01:11:37,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.211997,0.3845120000000001,61,
2024-01-10 01:11:39,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,1.0670259999999994,0.8420009999999996,272,
2024-01-10 01:11:41,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.4749909999999997,0.8035190000000003,183,
2024-01-10 01:11:42,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.411001,0.2359990000000001,56,
2024-01-10 01:11:43,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.1700020000000001,0.341996,53,
2024-01-10 01:11:45,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.9285180000000004,0.462989,134,
2024-01-10 01:11:47,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.8390040000000002,1.2235510000000005,225,
2024-01-10 01:11:51,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,2.0098409999999984,1.2182339999999992,402,
2024-01-10 01:11:53,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.5520390000000001,0.7399799999999999,105,
2024-01-10 01:11:54,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.6845160000000001,0.2079910000000001,68,
2024-01-10 01:11:56,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.7779989999999999,1.176023,175,
2024-01-10 01:11:58,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.5295170000000001,0.232996,42,
2024-01-10 01:12:01,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,1.0149749999999995,1.4900909999999998,235,
2024-01-10 01:12:03,./engines/mcts-improved,./engines/mcts,./engines/mcts,0.674012,0.690987,115,
2024-01-10 01:12:05,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.163998,0.540001,67,
2024-01-10 01:12:07,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,1.204035,0.5969939999999997,160,
2024-01-10 01:12:08,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.2910000000000001,0.5779980000000001,87,
2024-01-10 01:12:09,./engines/mcts-improved,./engines/mcts,./engines/mcts,0.3320140000000001,0.280014,47,
2024-01-10 01:12:10,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.2059980000000001,0.4680050000000001,63,
2024-01-10 01:12:12,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.992515,0.7419910000000002,200,
2024-01-10 01:12:14,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.495003,0.9079990000000002,127,
2024-01-10 01:12:17,./engines/mcts-improved,./engines/mcts,./engines/mcts,1.5440149999999997,0.809507,269,
2024-01-10 01:12:19,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.381991,0.6910100000000003,99,
2024-01-10 01:12:24,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,2.7361059999999964,2.0109809999999952,698,
2024-01-10 01:12:25,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.383993,0.6970070000000002,79,
2024-01-10 01:12:26,./engines/mcts-improved,./engines/mcts,./engines/mcts,0.172983,0.201997,27,
2024-01-10 01:12:28,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.4910349999999999,0.5600120000000001,91,
2024-01-10 01:12:29,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.9880130000000004,0.5680159999999996,190,
2024-01-10 01:12:31,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.4955249999999999,0.781011,133,
2024-01-10 01:12:32,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.449002,0.193997,64,
2024-01-10 01:12:34,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.339978,0.7120630000000003,99,
2024-01-10 01:12:35,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.782041,0.4849839999999997,140,
2024-01-10 01:12:37,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.5589989999999999,0.7285170000000002,131,
2024-01-10 01:12:39,./engines/mcts-improved,./engines/mcts,./engines/mcts,0.7030350000000001,0.668991,125,
2024-01-10 01:12:40,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.1979980000000001,0.345002,47,
2024-01-10 01:12:43,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,1.7815469999999995,0.91099,298,
2024-01-10 01:12:45,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.5090330000000001,1.0059910000000003,137,
2024-01-10 01:12:46,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.326502,0.190007,40,
2024-01-10 01:12:48,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.2240180000000001,1.0890089999999997,155,
2024-01-10 01:12:49,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.8085130000000001,0.3979999999999999,110,
2024-01-10 01:12:51,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.1970020000000001,0.581994,67,
2024-01-10 01:12:52,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.9335460000000008,0.453966,188,
2024-01-10 01:12:53,./engines/mcts,./engines/mcts-improved,./engines/mcts,0.2889650000000001,0.1880050000000001,50,
2024-01-10 01:12:54,./engines/mcts-improved,./engines/mcts,./engines/mcts,0.100999,0.155001,17,
2024-01-10 01:12:55,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.3489900000000001,0.4520089999999999,73,
2024-01-10 01:12:57,./engines/mcts-improved,./engines/mcts,./engines/mcts,0.5685459999999999,0.4165059999999999,97,
2024-01-10 01:12:58,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.2700000000000001,0.3579990000000001,57,
2024-01-10 01:12:59,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.687007,0.2939969999999999,82,
2024-01-10 01:13:01,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.4669989999999998,0.7805070000000002,103,
2024-01-10 01:13:02,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.7679760000000001,0.4179929999999999,122,
2024-01-10 01:13:04,./engines/mcts,./engines/mcts-improved,./engines/mcts,0.6539860000000002,0.4010149999999999,118,
2024-01-10 01:13:06,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,1.111994,0.5449840000000001,160,
2024-01-10 01:13:08,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.9310109999999998,0.9940080000000002,209,
2024-01-10 01:13:09,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.303989,0.152011,28,
2024-01-10 01:13:11,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.6125020000000001,1.042009,143,
2024-01-10 01:13:15,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,2.2195839999999984,1.0890179999999978,378,
2024-01-10 01:13:16,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.1930010000000001,0.6285130000000001,61,
2024-01-10 01:13:18,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,1.1500470000000007,0.712486,236,
2024-01-10 01:13:19,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.290999,0.326999,51,
2024-01-10 01:13:21,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.640513,0.309,92,
2024-01-10 01:13:22,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.388009,0.7679890000000003,97,
2024-01-10 01:13:24,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.6849980000000002,0.323,98,
2024-01-10 01:13:25,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.369241,0.9175240000000005,119,
2024-01-10 01:13:28,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,1.6339879999999976,0.941983,354,
2024-01-10 01:13:29,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.2119940000000001,0.3920040000000001,63,
2024-01-10 01:13:31,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.5529990000000002,0.2749990000000001,78,
2024-01-10 01:13:33,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.6009899999999999,1.0540090000000006,145,
2024-01-10 01:13:34,./engines/mcts-improved,./engines/mcts,./engines/mcts,0.9159820000000002,0.4200559999999999,147,
2024-01-10 01:13:35,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.194993,0.425058,63,
2024-01-10 01:13:38,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,1.3680139999999992,1.0265609999999998,310,
2024-01-10 01:13:39,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.366989,0.4300369999999999,85,
2024-01-10 01:13:40,./engines/mcts-improved,./engines/mcts,./engines/mcts,0.292997,0.2325190000000001,53,
2024-01-10 01:13:42,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.5059949999999999,0.7435180000000003,131,
2024-01-10 01:13:45,./engines/mcts-improved,./engines/mcts,./engines/mcts,1.4961389999999988,0.8529769999999998,287,
2024-01-10 01:13:46,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.2400000000000001,0.5930020000000001,75,
2024-01-10 01:13:48,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,1.0415509999999997,0.6339549999999997,176,
2024-01-10 01:13:50,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.3909869999999998,0.8465170000000004,109,
2024-01-10 01:13:51,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.4635019999999999,0.322002,78,
2024-01-10 01:13:52,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.2809990000000001,0.708293,95,
2024-01-10 01:13:53,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.3210010000000001,0.146996,44,
2024-01-10 01:13:54,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.176024,0.288996,47,
2024-01-10 01:13:55,./engines/mcts-improved,./engines/mcts,./engines/mcts,0.136472,0.221997,29,
2024-01-10 01:13:57,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.4710289999999998,0.8824800000000002,137,
2024-01-10 01:13:59,./engines/mcts-improved,./engines/mcts,./engines/mcts,0.7270150000000002,0.8004989999999995,203,
2024-01-10 01:14:02,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,1.177971999999999,1.5520740000000002,313,
2024-01-10 01:14:03,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.492575,0.187997,54,
2024-01-10 01:14:04,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.152999,0.468512,75,
2024-01-10 01:14:05,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.552518,0.197986,58,
2024-01-10 01:14:06,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.1900000000000001,0.2500030000000001,51,
2024-01-10 01:14:07,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.5840389999999999,0.287983,84,
2024-01-10 01:14:09,./engines/mcts,./engines/mcts-improved,./engines/mcts,0.8139809999999997,0.7545339999999999,140,
2024-01-10 01:14:10,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.4069750000000001,0.188998,62,
2024-01-10 01:14:11,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.2799980000000001,0.5940310000000002,85,
2024-01-10 01:14:12,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.348005,0.223505,52,
2024-01-10 01:14:15,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.4955,1.204011,171,
2024-01-10 01:14:17,./engines/mcts-improved,./engines/mcts,./engines/mcts,1.1178970000000004,0.6620210000000002,149,
2024-01-10 01:14:18,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.4895090000000002,0.2210060000000001,63,
2024-01-10 01:14:19,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.409007,0.166996,34,
2024-01-10 01:14:20,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.2009990000000001,0.4145090000000001,61,
2024-01-10 01:14:22,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.453972,0.319003,60,
2024-01-10 01:14:23,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.278039,0.5960000000000002,65,
2024-01-10 01:14:24,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.4600010000000001,0.219,44,
2024-01-10 01:14:26,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.2439960000000001,0.8040030000000001,91,
2024-01-10 01:14:29,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,1.325999999999999,0.977992,304,
2024-01-10 01:14:30,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.369502,0.454528,73,
2024-01-10 01:14:35,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,2.456569999999996,1.8624719999999992,476,
2024-01-10 01:14:36,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.320002,0.7130200000000003,81,
2024-01-10 01:14:39,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,1.3475800000000002,0.7580179999999997,260,
2024-01-10 01:14:41,./engines/mcts,./engines/mcts-improved,./engines/mcts,0.9439660000000002,1.074060000000001,184,
2024-01-10 01:14:44,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,1.0870719999999998,0.8164409999999996,320,
2024-01-10 01:14:45,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.2279930000000001,0.211009,53,
2024-01-10 01:14:46,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.6985900000000002,0.190915,92,
2024-01-10 01:14:48,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.604986,0.9530120000000004,143,
2024-01-10 01:14:51,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,1.7101269999999982,1.1449699999999994,336,
2024-01-10 01:14:53,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.2406630000000001,0.5024950000000001,55,
2024-01-10 01:14:54,./engines/mcts-improved,./engines/mcts,./engines/mcts,0.2619990000000001,0.362509,63,
2024-01-10 01:14:56,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,1.0377889999999994,1.2767170000000008,155,
2024-01-10 01:14:59,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,1.063016,0.5769859999999998,158,
2024-01-10 01:15:00,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.349993,0.8005550000000003,79,
2024-01-10 01:15:01,./engines/mcts-improved,./engines/mcts,./engines/mcts,0.137997,0.156,19,
2024-01-10 01:15:03,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.3680009999999999,0.5049990000000001,61,
2024-01-10 01:15:03,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.169001,0.15251,18,
2024-01-10 01:15:05,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.4340069999999998,1.0460540000000005,119,
2024-01-10 01:15:07,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.7680249999999998,0.5259909999999998,128,
2024-01-10 01:15:08,./engines/mcts,./engines/mcts-improved,./engines/mcts,0.181997,0.215002,38,
2024-01-10 01:15:10,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,1.1135200000000005,0.5655099999999998,120,
2024-01-10 01:15:14,./engines/mcts,./engines/mcts-improved,./engines/mcts,1.86953,1.810044,314,
2024-01-10 01:15:16,./engines/mcts-improved,./engines/mcts,./engines/mcts,0.467036,0.240514,45,
2024-01-10 01:15:17,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.180504,0.226005,25,
2024-01-10 01:15:20,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,1.8799289999999984,1.3431439999999983,376,
2024-01-10 01:15:22,./engines/mcts,./engines/mcts-improved,./engines/mcts,0.5219860000000001,0.6525240000000003,92,
2024-01-10 01:15:25,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,1.4869889999999997,1.3155459999999994,268,
2024-01-10 01:15:28,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.5929949999999999,1.3410869999999997,173,
2024-01-10 01:15:31,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,1.3935139999999997,0.8315139999999996,228,
2024-01-10 01:15:33,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.465006,0.9394980000000004,83,
2024-01-10 01:15:34,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.5360130000000002,0.310987,76,
2024-01-10 01:15:35,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.170065,0.466995,43,
2024-01-10 01:15:36,./engines/mcts-improved,./engines/mcts,./engines/mcts,0.110008,0.161005,11,
2024-01-10 01:15:38,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.5785539999999998,1.093529,157,
2024-01-10 01:15:40,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.66904,0.4019979999999998,104,
2024-01-10 01:15:43,./engines/mcts,./engines/mcts-improved,./engines/mcts,0.9029850000000004,1.3150420000000007,180,
2024-01-10 01:15:44,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.4695150000000001,0.3299889999999999,68,
2024-01-10 01:15:45,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.2000280000000001,0.649513,73,
2024-01-10 01:15:51,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,3.0746420000000008,1.844974999999996,530,
2024-01-10 01:15:53,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.7714839999999996,1.2220560000000005,205,
2024-01-10 01:15:56,./engines/mcts-improved,./engines/mcts,./engines/mcts,1.216543,0.672494,155,
2024-01-10 01:15:57,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.3560259999999999,0.920993,125,
2024-01-10 01:15:58,./engines/mcts-improved,./engines/mcts,./engines/mcts,0.4140040000000002,0.3159949999999999,61,
2024-01-10 01:16:00,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.4550209999999999,0.7030260000000002,135,
2024-01-10 01:16:01,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.220997,0.200001,38,
2024-01-10 01:16:02,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.231986,0.3720150000000001,45,
2024-01-10 01:16:03,./engines/mcts-improved,./engines/mcts,./engines/mcts,0.219993,0.455525,55,
2024-01-10 01:16:05,./engines/mcts,./engines/mcts-improved,./engines/mcts,1.049530999999999,0.5374929999999998,172,
2024-01-10 01:16:06,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.6475120000000001,0.4599969999999999,132,
2024-01-10 01:16:08,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.3890519999999998,0.8999879999999992,229,
2024-01-10 01:16:12,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,2.211676999999999,1.2280259999999998,416,
2024-01-10 01:16:14,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.4529919999999998,0.9800250000000004,139,
2024-01-10 01:16:14,./engines/mcts-improved,./engines/mcts,./engines/mcts,0.145,0.130001,17,
2024-01-10 01:16:16,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.35903,0.357964,67,
2024-01-10 01:16:18,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,1.3130310000000005,0.6420250000000001,144,
2024-01-10 01:16:19,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.216993,0.331005,49,
2024-01-10 01:16:20,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.4909999999999999,0.185,54,
2024-01-10 01:16:21,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.2849980000000001,0.4890020000000001,77,
2024-01-10 01:16:24,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,1.746043000000001,0.7959759999999999,236,
2024-01-10 01:16:26,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.363011,0.7084950000000002,111,
2024-01-10 01:16:27,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.5980000000000002,0.3179969999999999,86,
2024-01-10 01:16:29,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.5200019999999997,0.9870270000000004,151,
2024-01-10 01:16:30,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.399701,0.157967,46,
2024-01-10 01:16:33,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.7786009999999997,1.2815410000000005,207,
2024-01-10 01:16:33,./engines/mcts-improved,./engines/mcts,./engines/mcts,0.113999,0.142,21,
2024-01-10 01:16:34,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.214522,0.290965,37,
2024-01-10 01:16:36,./engines/mcts-improved,./engines/mcts,./engines/mcts,0.547036,0.523988,85,
2024-01-10 01:16:36,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.167017,0.234981,41,
2024-01-10 01:16:38,./engines/mcts-improved,./engines/mcts,./engines/mcts,0.6975180000000001,0.36799,95,
2024-01-10 01:16:39,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.2009720000000001,0.437997,63,
2024-01-10 01:16:40,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.6890310000000002,0.338968,124,
2024-01-10 01:16:42,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.5829689999999996,0.9295150000000002,151,
2024-01-10 01:16:47,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,2.3550499999999963,1.758054999999998,520,
2024-01-10 01:16:48,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.198995,0.455512,55,
2024-01-10 01:16:51,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,1.8165389999999992,0.7489609999999994,272,
2024-01-10 01:16:52,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.3220129999999999,0.5829850000000002,81,
2024-01-10 01:16:53,./engines/mcts-improved,./engines/mcts,./engines/mcts,0.1210069999999999,0.124994,17,
2024-01-10 01:16:54,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.2669910000000001,0.8795200000000004,119,
2024-01-10 01:16:56,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.9585470000000004,0.5269789999999996,194,
2024-01-10 01:16:59,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.7570009999999998,1.1260800000000006,203,
2024-01-10 01:17:01,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,1.0990230000000003,0.5789969999999999,174,
2024-01-10 01:17:03,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.5829859999999998,1.1815229999999997,191,
2024-01-10 01:17:05,./engines/mcts-improved,./engines/mcts,./engines/mcts,1.186499999999999,0.6400019999999995,215,
2024-01-10 01:17:06,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.1989940000000001,0.419006,69,
2024-01-10 01:17:07,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.224009,0.106999,24,
2024-01-10 01:17:09,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.5740119999999996,0.8659899999999999,253,
2024-01-10 01:17:11,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,0.849025,0.4319719999999997,148,
2024-01-10 01:17:12,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.162022,0.370001,43,
2024-01-10 01:17:14,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,1.665661,0.703497,240,
2024-01-10 01:17:15,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.197992,0.34901,53,
2024-01-10 01:17:18,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,1.2555120000000004,0.6315089999999999,188,
2024-01-10 01:17:20,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.7635509999999998,1.2234869999999995,195,
2024-01-10 01:17:22,./engines/mcts-improved,./engines/mcts,./engines/mcts-improved,1.0420309999999997,0.6059899999999996,236,
2024-01-10 01:17:24,./engines/mcts,./engines/mcts-improved,./engines/mcts-improved,0.4990249999999994,1.1769770000000002,207,
